,sa_5hz,PGA,rot_lin,rot_nlin
549,1.8020279,0.35796478,0.31232985,0.31232985
550,0.42580632,0.83263986,0.1324129,0.1324129
551,2.8138883,0.81970158,0.38267899,0.38267899
552,4.2106474,1.4500287,0.50149777,0.50149777
553,8.1067405,1.0481557,0.97573881,0.97573881
554,16.37219,3.7550366,2.2253713,6.8712
555,24.562815,7.4137834,2.1946033,6.7093
556,9.4347593,1.9056636,1.3683057,3.0088
557,8.725338,0.85273951,1.5299816,0.63242
558,1.624619,0.81216552,0.25329778,0.25329778
559,13.206445,6.9008965,1.353039,2.2718
560,17.355649,6.6238057,2.1340495,3.811
561,1.899833,1.2181689,0.28044116,0.28044116
562,3.7007776,1.0243041,0.3348123,0.3348123
563,3.8956264,1.1397082,0.58118763,0.58118763
564,9.3247268,2.3527684,1.3812283,3.0322
565,4.8826047,2.2976566,0.42896142,0.42896142
566,3.2477944,0.55816807,0.57699483,0.57699483
567,3.6403274,1.7293304,0.45069472,0.45069472
568,4.3185127,1.1790195,0.62408189,0.62408189
569,1.8579604,0.68289326,0.21203259,0.21203259
570,14.702657,3.3991758,2.2161265,5.8505
571,14.54984,1.9315268,1.9490198,5.718
572,3.5851287,0.52995448,0.71060093,0.71060093
573,0.42030135,0.10679641,0.110497,0.110497
574,14.639983,3.5801761,1.5883184,3.7129
575,0.35570973,0.11928248,0.12726227,0.12726227
576,4.2709139,1.661977,0.43227674,0.43227674
577,11.149081,5.7905245,0.52987972,0.52987972
578,3.8067678,0.5989601,0.52929506,0.52929506
579,0.86148508,0.81548231,0.18957833,0.18957833
580,4.8139352,1.1484149,0.85622525,0.85622525
581,10.27003,3.0038086,1.4654371,3.1489
582,3.1068287,1.1026193,0.42554229,0.42554229
583,1.3856064,0.35814437,0.25769442,0.25769442
584,2.1611411,0.55648553,0.30935327,0.30935327
585,1.7428984,0.4280832,0.25803286,0.25803286
586,1.7096785,0.57090008,0.26176053,0.26176053
587,3.8042412,1.1273254,0.42636249,0.42636249
588,1.6697895,0.60658599,0.27804694,0.27804694
589,6.5659762,1.3283269,0.75807013,0.75807013
590,22.804481,3.22435,3.4280583,8.2497
591,12.985757,2.0370719,2.3059292,6.9641
592,1.8804342,0.39814752,0.23025601,0.23025601
593,3.4747077,0.99600102,0.58096678,0.58096678
594,0.21364415,0.053450713,0.1052259,0.1052259
595,3.2640204,1.1113152,0.33852977,0.33852977
596,3.173038,0.96590532,0.35819584,0.35819584
597,6.6628223,1.0896316,1.0176405,1.0176405
598,24.857711,6.6719126,2.3759667,5.6702
599,10.44741,1.6339014,0.95563548,0.95563548
600,3.9292547,1.1594422,0.61685796,0.61685796
601,9.6250357,2.1305326,1.3829482,2.4862
602,0.85330368,0.35775801,0.17089789,0.17089789
603,6.7575208,2.0552406,0.56632261,0.56632261
604,1.526928,0.43495173,0.25075163,0.25075163
605,12.593935,2.0558502,1.3831335,2.7001
606,9.7071806,1.3962139,1.3685276,2.9032
607,2.3060663,0.6028928,0.39511951,0.39511951
608,2.0786202,0.55274171,0.3727423,0.3727423
609,2.5734057,0.99046861,0.23113917,0.23113917
610,4.5385733,1.4321218,0.68040594,0.68040594
611,3.4313356,1.1994959,0.59974969,0.59974969
612,11.770795,1.3455631,1.6065879,4.6614
613,3.9856095,1.5498503,0.45268623,0.45268623
614,2.6773804,0.58863824,0.43175729,0.43175729
615,1.4439699,0.91658706,0.18516357,0.18516357
616,4.1799553,0.88402341,0.52906908,0.52906908
617,3.6025509,0.68229533,0.64690485,0.64690485
618,7.4553753,2.4383258,1.2456321,0.90168
619,3.8670291,1.2596039,0.44793965,0.44793965
620,10.408552,1.5609439,1.370541,0.75574
621,12.307531,4.4443615,1.7316134,4.7112
622,7.1029611,1.7620108,0.81035241,0.81035241
623,1.8058396,1.3397054,0.34628703,0.34628703
624,3.0802711,0.88527049,0.39452273,0.39452273
625,1.4264726,0.68742782,0.27437094,0.27437094
626,11.790753,3.3105038,1.1513551,1.4847
627,9.9943796,1.4646474,1.2492996,1.8437
628,5.2535673,1.8312423,0.32902087,0.32902087
629,1.8060732,0.53878858,0.31192,0.31192
630,4.390934,0.89865246,0.75688631,0.75688631
631,2.0910464,0.5064543,0.35647093,0.35647093
632,12.223618,1.2546888,1.9973818,6.3433
633,1.47222,0.86079399,0.20860732,0.20860732
634,2.409112,0.33266088,0.42484756,0.42484756
635,2.4842606,1.1154178,0.37565278,0.37565278
636,2.4368811,0.46142307,0.40211477,0.40211477
637,2.685702,0.66411088,0.33018354,0.33018354
638,0.47165112,0.59938828,0.12933823,0.12933823
639,2.5732019,0.71416125,0.46970163,0.46970163
640,6.1118767,1.4102921,0.74753179,0.74753179
641,2.4242397,0.74164534,0.44076379,0.44076379
642,4.2252676,1.0183804,0.59629879,0.59629879
643,2.1831341,1.5042552,0.23681488,0.23681488
644,12.104532,2.5239378,2.0220633,6.4342
645,2.5606276,0.69809043,0.3662061,0.3662061
646,1.7812087,0.96110264,0.2128728,0.2128728
647,1.9322811,0.63258251,0.32599375,0.32599375
648,3.5350201,0.37273368,0.57973583,0.57973583
649,28.137711,4.3985768,3.6328307,8.5974
650,18.50921,3.0434414,2.7837063,7.6511
651,0.44435071,0.39548111,0.12011067,0.12011067
652,6.9551572,1.6117029,0.84691719,0.84691719
653,4.1710387,0.58532648,0.68405551,0.68405551
654,2.8109895,0.8248133,0.47748521,0.47748521
655,6.4991743,1.0666743,0.99039432,0.99039432
656,2.2996957,0.51680196,0.42204193,0.42204193
657,1.9299714,0.90816009,0.28629505,0.28629505
658,0.33385712,0.076431716,0.12915636,0.12915636
659,10.492335,2.3319195,0.82738602,0.82738602
660,3.643115,0.77108686,0.48974965,0.48974965
661,1.5826876,0.29834703,0.2341587,0.2341587
662,4.5323102,3.5907812,0.66310286,0.66310286
663,25.335387,5.6435196,2.7056194,7.1664
664,25.104942,5.360934,2.7685537,7.1145
665,2.3941542,0.74380352,0.38103321,0.38103321
666,2.4306886,0.41115287,0.39865909,0.39865909
667,2.404156,1.1909161,0.36541273,0.36541273
668,6.1393431,2.0452785,0.87805169,0.87805169
669,23.155041,6.0898381,2.5739212,6.2968
670,6.3981465,2.2259171,0.98315356,0.98315356
671,2.462763,1.0941897,0.21890273,0.21890273
672,6.9379424,1.2779496,0.7601531,0.7601531
673,37.181396,7.2244539,5.5285961,8.692
674,7.8251519,2.1425207,1.0445517,1.1569
675,1.1457854,1.3738477,0.18718918,0.18718918
676,9.6711788,2.003978,1.2552658,2.1985
677,2.4409041,0.43209657,0.3882588,0.3882588
678,5.1952902,1.4491391,0.67401718,0.67401718
679,2.4370399,0.28294562,0.45149375,0.45149375
680,35.352965,5.9436116,4.5563241,7.8111
681,1.8447954,0.75076626,0.29129198,0.29129198
682,1.2841846,0.30408829,0.18775849,0.18775849
683,2.8401335,0.96669632,0.3014524,0.3014524
684,0.5880796,0.35102708,0.14435361,0.14435361
685,6.1876171,2.5095544,0.52322748,0.52322748
686,2.1292041,0.7539461,0.28300357,0.28300357
687,5.4186511,1.7186174,0.60037923,0.60037923
688,3.1695846,2.2253711,0.47818684,0.47818684
689,26.351593,3.2644904,3.6737861,7.9316
690,3.5845858,1.2686015,0.56500035,0.56500035
691,1.2407255,0.63390328,0.21357618,0.21357618
692,13.54774,4.5993764,1.9615297,5.9487
693,8.5443347,1.9598252,1.0201941,1.0201941
694,19.869561,5.2130739,2.1227122,4.9587
695,12.475827,2.6139846,1.6460679,4.9327
696,2.273244,0.98935433,0.36034717,0.36034717
697,0.81325474,0.15509445,0.18160499,0.18160499
698,13.093596,1.1800567,2.1127389,6.2336
699,0.34660803,0.13300804,0.10637221,0.10637221
700,4.9446304,0.68541282,0.6978854,0.6978854
701,12.867972,4.3159563,1.2935674,2.0312
702,2.1871032,0.45847252,0.26512506,0.26512506
703,2.2665631,1.1685597,0.28101376,0.28101376
704,9.2635673,3.9289547,1.3361381,1.9494
705,1.9076945,1.5140373,0.24160256,0.24160256
706,5.0154233,2.4528296,0.67931086,0.67931086
707,16.454378,2.5206894,1.7648348,4.1496
708,9.8786035,1.1799511,1.3423984,2.656
709,4.2563341,1.2899663,0.62535616,0.62535616
710,0.82614413,0.41478559,0.13850611,0.13850611
711,2.0571045,0.59082541,0.3105719,0.3105719
712,3.0661854,1.0107611,0.48048734,0.48048734
713,5.826881,1.7915731,0.72298386,0.72298386
714,5.0823101,2.3038516,0.81319608,0.81319608
715,2.5254494,0.71920966,0.34877529,0.34877529
716,3.1591307,1.0803022,0.30112116,0.30112116
717,17.175555,3.9067461,2.9517508,1.9765
718,1.8568948,1.0058951,0.30443781,0.30443781
719,7.6866818,1.5039723,1.0553352,1.1816
720,2.0807238,1.8180434,0.28089765,0.28089765
721,5.3010404,1.4882302,0.58666006,0.58666006
722,10.833454,1.3966375,1.8151506,5.4847
723,11.272947,2.9158474,1.3544162,2.6906
724,7.6078845,3.4809433,0.74912177,0.74912177
725,2.0704258,0.70690761,0.43839615,0.43839615
726,5.7949784,1.3593135,0.80112213,0.80112213
727,4.0156307,1.1114561,0.59218972,0.59218972
728,0.64961801,0.21262468,0.16604259,0.16604259
729,5.8838546,1.6062695,0.88600507,0.88600507
730,3.1774198,1.8214462,0.37690107,0.37690107
731,2.719678,1.0582223,0.40615866,0.40615866
732,4.4367285,1.3890029,0.46775305,0.46775305
733,10.578513,5.9319332,1.6233166,4.3027
734,7.9815542,2.1690328,0.90943428,0.90943428
735,14.294175,3.0688897,2.1321679,6.5908
736,0.4344514,0.18620509,0.14095861,0.14095861
737,2.3216365,1.0582271,0.42148025,0.42148025
738,5.0236192,2.0742665,0.83165756,0.83165756
739,8.0423457,3.4566055,1.1891466,1.8775
740,16.098939,7.1713635,2.2438228,5.4233
741,1.6142535,0.33538528,0.30392051,0.30392051
742,5.8920026,1.0371051,0.74117393,0.74117393
743,10.498441,2.1759907,1.4586992,3.5254
744,6.191217,1.1760053,0.75953099,0.75953099
745,9.7185562,2.1876104,1.2760145,1.0392
746,0.47572643,0.11854711,0.14280871,0.14280871
747,4.8280589,1.0242841,0.83749459,0.83749459
748,3.1920754,0.84339962,0.46688237,0.46688237
749,2.9840476,0.81191201,0.42782047,0.42782047
750,2.8748186,0.86861198,0.30888314,0.30888314
751,1.9683586,0.96557126,0.22678754,0.22678754
752,0.39773054,0.13103438,0.12481629,0.12481629
753,1.4113546,0.71357098,0.1564753,0.1564753
754,9.8254017,1.0077844,1.710545,4.9853
755,4.546853,1.0788002,0.64344841,0.64344841
756,2.0304454,1.8350721,0.29108334,0.29108334
757,8.2746478,2.9172943,1.0126361,1.0126361
758,10.390612,2.8132387,1.0217753,1.0217753
759,21.941625,6.0891408,2.2926883,4.6106
760,3.7114652,1.2445259,0.48949014,0.48949014
761,13.192054,7.1123404,1.7079527,2.863
762,3.7908178,1.2061927,0.49025129,0.49025129
763,7.3703072,2.24642,0.9217939,0.9217939
764,8.8955749,2.0586194,0.79207821,0.79207821
765,2.1462422,1.1829723,0.26048181,0.26048181
766,6.2365518,0.92752603,0.77508924,0.77508924
767,9.2003113,1.560003,1.4588377,3.3508
768,0.32949311,0.13432342,0.1175724,0.1175724
769,7.6515973,1.5773523,1.2943097,2.3834
770,12.487219,1.2195173,2.0549566,6.6843
771,1.7198751,0.30355401,0.34408158,0.34408158
772,3.0747287,1.1518153,0.40047555,0.40047555
773,3.1166115,0.83488009,0.43944443,0.43944443
774,2.4510649,0.9790334,0.31437795,0.31437795
775,1.9807616,0.54333708,0.25080424,0.25080424
776,3.1711284,0.56725442,0.50143252,0.50143252
777,1.5980292,0.61746846,0.23034856,0.23034856
778,7.0922563,2.2413229,0.90067326,0.90067326
779,14.104566,3.1261366,2.0883397,5.9171
780,19.534569,6.2855823,2.4717666,1.6643
781,5.3404358,1.6543337,0.70026238,0.70026238
782,0.83771071,0.61325048,0.16778899,0.16778899
783,11.172929,1.6681596,1.7536888,4.2266
784,2.5523669,1.143729,0.463938,0.463938
785,4.965474,1.1883904,0.83137494,0.83137494
786,8.6272325,1.4458957,0.68332344,0.68332344
787,13.832292,2.3695128,1.8902911,5.64
788,0.2149219,0.19273675,0.10934107,0.10934107
789,0.045555504,0.0063412234,0.086345694,0.086345694
790,2.8359747,0.5532184,0.3875146,0.3875146
791,16.47025,7.4234359,1.4500258,3.1611
792,14.145886,2.1849755,2.0442292,6.0969
793,2.7347772,1.3236534,0.48289927,0.48289927
794,4.8084255,2.0077449,0.58573297,0.58573297
795,3.1834618,0.69438983,0.26275704,0.26275704
796,0.38596372,0.10223677,0.12828518,0.12828518
797,1.5645421,0.69983055,0.24481688,0.24481688
798,12.377778,1.4979995,1.8433828,5.9456
799,2.4694671,0.69543395,0.3618086,0.3618086
800,5.8803686,1.734455,0.90307715,0.90307715
801,0.4821698,0.19129136,0.11865641,0.11865641
802,22.198588,2.7564309,2.4727444,6.4137
803,0.23688874,0.20939266,0.10844549,0.10844549
804,0.66747897,0.27776451,0.16008742,0.16008742
805,5.8724449,1.704753,0.80924688,0.80924688
806,5.3980282,0.93378491,0.53990103,0.53990103
807,1.8570976,0.82820893,0.34566926,0.34566926
808,6.6270168,2.8679472,0.95230408,0.95230408
809,2.8898564,0.84326848,0.4610405,0.4610405
810,7.3217597,4.9722929,1.015915,1.015915
811,2.7099262,0.73075423,0.33106216,0.33106216
812,5.8792608,1.5001478,0.49719459,0.49719459
813,18.736256,3.0774004,2.9661372,7.87
814,4.5818902,0.94167206,0.61049094,0.61049094
815,10.552743,1.2295009,1.4616509,3.6578
816,4.9228911,1.7117839,0.79797732,0.79797732
817,1.8906288,1.2551934,0.23826676,0.23826676
818,4.1697224,0.84603787,0.46283831,0.46283831
819,2.170936,0.77436969,0.39313306,0.39313306
820,4.5479854,2.8524876,0.44150037,0.44150037
821,0.1030076,0.17330155,0.094343042,0.094343042
822,11.973375,2.9491911,1.6580579,4.6307
823,0.63518531,0.20337476,0.16023082,0.16023082
824,1.2009106,0.28075163,0.21228051,0.21228051
825,1.7122408,0.62845992,0.34136658,0.34136658
826,16.116817,5.9663468,2.4940632,0.97083
827,3.6780394,1.1981809,0.43109298,0.43109298
828,27.72073,7.7818127,1.9736201,4.6812
829,3.1226946,0.69008874,0.37990899,0.37990899
830,7.0677223,2.1993848,0.76667834,0.76667834
831,1.1736226,0.8739713,0.23516494,0.23516494
832,3.1788722,0.62799561,0.50905351,0.50905351
833,12.522752,2.2756232,2.2101113,6.0076
834,14.99913,3.4790384,1.4798706,3.2031
835,3.8559798,1.9527175,0.30879765,0.30879765
836,1.6182169,0.39961514,0.27767781,0.27767781
837,1.0106111,0.90473074,0.17351285,0.17351285
838,0.69424628,0.49112006,0.16230796,0.16230796
839,7.7002219,2.077399,1.0412915,0.96049
840,5.2327667,1.1688833,0.9563273,0.9563273
841,7.8543738,1.6857858,1.3488299,2.6256
842,8.6258607,2.150937,1.1374924,0.69901
843,3.1424143,1.1855863,0.36086764,0.36086764
844,4.8660647,0.83563776,0.81959981,0.81959981
845,0.12179244,0.19248645,0.093108277,0.093108277
846,2.2764711,0.56549401,0.33921328,0.33921328
847,9.4554631,2.7629762,1.4526118,0.89837
848,6.8303746,2.8507349,1.0163243,1.0163243
849,7.0652814,1.0809379,0.98734636,0.98734636
850,1.2871395,0.40488722,0.28010333,0.28010333
851,2.7733775,1.5543392,0.35619164,0.35619164
852,1.906972,1.3559872,0.2765632,0.2765632
853,15.385849,2.2179502,2.0302287,5.7206
854,2.3336147,0.36342039,0.43414344,0.43414344
855,2.5471416,0.39676629,0.46486311,0.46486311
856,8.6932852,2.3499295,1.0101015,1.0101015
857,8.0337419,1.213642,1.3056477,1.5299
858,18.514227,3.0345788,2.575983,6.6703
859,3.5781603,0.99237902,0.54823612,0.54823612
860,3.8378674,2.145997,0.3575129,0.3575129
861,0.85210715,0.36189504,0.15889527,0.15889527
862,0.2688986,0.10086616,0.12408119,0.12408119
863,3.345064,2.0298673,0.52786,0.52786
864,10.801701,4.5589136,1.7173947,5.1548
865,7.9727346,3.573676,1.0939647,0.93522
866,5.6840695,1.2821728,0.9291115,0.9291115
867,3.3520057,1.134586,0.30290361,0.30290361
868,3.8569439,1.4766427,0.39930684,0.39930684
869,4.2348652,1.0572877,0.54157712,0.54157712
870,3.8482904,1.2040307,0.4798474,0.4798474
871,18.814348,3.3203491,2.5968879,7.7332
872,1.2896674,0.55946363,0.21152896,0.21152896
873,0.90827184,0.64617562,0.16818038,0.16818038
874,0.15169272,0.061316948,0.10035746,0.10035746
875,3.3537283,1.1018308,0.43857335,0.43857335
876,4.482148,0.69606635,0.51010376,0.51010376
877,2.4160401,0.77831088,0.3977727,0.3977727
878,7.6396144,1.2694117,0.86721699,0.86721699
879,14.19182,3.6713189,2.109854,5.8937
880,6.2171859,3.1068843,0.64512859,0.64512859
881,1.6189015,0.61114398,0.3172814,0.3172814
882,5.076463,1.6447113,0.55842252,0.55842252
883,3.1676562,1.1223342,0.5113638,0.5113638
884,3.4487288,1.1965664,0.56609773,0.56609773
885,0.38749408,0.17946333,0.13181171,0.13181171
886,9.7695605,3.6176059,0.69116615,0.69116615
887,2.9928795,0.59778103,0.4223159,0.4223159
888,3.7185499,0.79560249,0.69524713,0.69524713
889,8.3668576,1.9135414,0.83638457,0.83638457
890,7.2313535,1.9970168,0.72883661,0.72883661
891,4.3782108,2.0192756,0.45078984,0.45078984
892,0.14972398,0.18166979,0.094748768,0.094748768
893,15.089645,2.9354847,1.5107396,3.6469
894,5.2373391,1.7049532,0.73345373,0.73345373
895,4.5798267,0.77443951,0.50914798,0.50914798
896,2.1507474,0.84808488,0.29313277,0.29313277
897,4.0980281,0.9865608,0.34477801,0.34477801
898,7.2814539,1.070534,1.0214601,1.0214601
899,2.1637269,0.88031584,0.23931042,0.23931042
900,6.9040719,1.5478119,0.73458249,0.73458249
901,1.060893,0.7577608,0.20167048,0.20167048
902,4.1067964,0.73961327,0.72292986,0.72292986
903,15.105002,3.2324849,2.0129132,6.1107
904,6.867209,2.0864889,1.0457015,1.163
905,0.9194537,0.76227543,0.19410122,0.19410122
906,9.6879015,1.4025027,1.5339125,3.6006
907,14.349421,4.6788848,1.7450063,5.0141
908,2.1583563,0.5820825,0.21725579,0.21725579
909,16.860131,1.8724808,2.6117101,7.7122
910,15.998422,1.4623768,2.5258314,7.4382
911,8.9122436,2.1437065,1.2838572,2.4066
912,11.110023,4.9192882,0.99441331,0.99441331
913,7.4752854,2.0080405,1.0046923,1.0046923
914,0.56864789,0.15669051,0.17271008,0.17271008
915,1.5144088,0.7663991,0.21895655,0.21895655
916,9.0552176,0.95716052,1.3602703,2.8527
917,6.091902,1.8412651,0.70211665,0.70211665
918,3.7972593,2.4356485,0.20895184,0.20895184
919,20.466415,3.3318211,2.6436259,6.5015
920,6.0235196,2.6983489,0.56721452,0.56721452
921,1.42196,0.2805392,0.22571841,0.22571841
922,2.4852849,1.1710451,0.1952198,0.1952198
923,4.0877345,0.70938644,0.75761316,0.75761316
924,8.4196472,4.4791077,0.96504144,0.96504144
925,6.1773391,0.87902764,0.89096664,0.89096664
926,0.72230006,0.38243901,0.17380985,0.17380985
927,6.394142,1.5462294,0.99602679,0.99602679
928,6.126359,1.0332923,0.85524767,0.85524767
929,2.6618266,1.2127456,0.38888059,0.38888059
930,2.7141269,1.1496647,0.31433193,0.31433193
931,4.6510331,0.88488898,0.70251564,0.70251564
932,14.958438,2.7612239,1.8128088,4.7751
933,1.1386493,0.52089034,0.20327908,0.20327908
934,17.637192,5.2326,1.8810304,5.0409
935,4.0717058,1.7439661,0.58410283,0.58410283
936,4.4649063,1.543062,0.4002901,0.4002901
937,4.2612278,1.1314801,0.51324032,0.51324032
938,6.9182107,1.4027085,0.90538145,0.90538145
939,9.2023219,1.9454523,1.3532604,2.6538
940,5.0585364,1.0900411,0.65804912,0.65804912
941,4.0831285,1.5380777,0.3929906,0.3929906
942,2.6446353,0.77242793,0.38921987,0.38921987
943,14.765832,7.5003621,1.8133526,4.7196
944,2.4823365,0.91719493,0.33548622,0.33548622
945,1.952093,0.61409181,0.37762083,0.37762083
946,5.5867627,1.9222794,0.80737133,0.80737133
947,10.159297,3.0844946,1.5411096,3.7185
948,21.261638,1.9655212,2.6846488,7.5305
949,6.2530787,1.7289171,0.80141795,0.80141795
950,1.6534078,0.29187772,0.2602779,0.2602779
951,0.21338128,0.38062943,0.10699891,0.10699891
952,3.3003037,0.49921171,0.38468901,0.38468901
953,1.74182,0.71960544,0.28766387,0.28766387
954,4.2227812,1.0182581,0.58719883,0.58719883
955,2.8058548,0.75647375,0.35157581,0.35157581
956,1.2879295,0.45793921,0.26265589,0.26265589
957,1.5295602,1.289175,0.21126473,0.21126473
958,4.4583121,1.1047112,0.4219259,0.4219259
959,2.2394203,0.61445654,0.36056611,0.36056611
960,0.37105848,0.10601601,0.1376082,0.1376082
961,6.379787,1.4201918,1.005847,1.005847
962,11.748487,3.9841973,1.5555742,2.2559
963,0.36303299,0.2286612,0.12139303,0.12139303
964,8.3953677,1.1775353,1.1732982,1.729
965,19.15573,4.2336682,2.6998494,3.9133
966,2.7545364,0.94696758,0.371758,0.371758
967,2.0088126,0.51548874,0.28612197,0.28612197
968,3.1251412,0.51347587,0.48701224,0.48701224
969,7.2221823,1.6637132,1.0902273,1.3743
970,1.9308039,0.78998341,0.29446425,0.29446425
971,3.5441424,0.89190804,0.57098203,0.57098203
972,1.8014,0.9644431,0.25609443,0.25609443
973,9.0415866,1.6900856,1.3378095,0.55398
974,28.444355,6.5235813,2.9726064,7.1166
975,31.325343,6.7828071,4.5406869,8.3747
976,9.814666,4.4171427,1.0503789,1.1388
977,2.7837548,0.84087007,0.40357425,0.40357425
978,1.2550895,0.56590127,0.22695448,0.22695448
979,2.3911284,0.79956986,0.3461309,0.3461309
980,3.4077653,1.037776,0.68209009,0.68209009
981,6.6196646,1.3731058,0.93296671,0.93296671
982,0.67864274,0.09266817,0.18251135,0.18251135
983,6.1370462,1.3961132,0.92086325,0.92086325
984,1.1023036,0.19062192,0.23353739,0.23353739
985,1.0169939,0.26580143,0.19068256,0.19068256
986,12.812642,2.7138431,2.0820163,6.4933
987,6.8658702,2.0737782,0.860982,0.860982
988,2.6787539,0.75523026,0.42682024,0.42682024
989,0.57935021,0.29768179,0.14387233,0.14387233
990,1.0055266,0.27893301,0.23836626,0.23836626
991,3.1083318,1.3995745,0.37702736,0.37702736
992,4.6559489,1.4520259,0.46890717,0.46890717
993,5.851992,1.7874846,0.9436194,0.9436194
994,3.3594475,0.732294,0.53507333,0.53507333
995,3.1443843,0.6492266,0.53940172,0.53940172
996,8.8172795,2.3580157,1.4732667,3.8196
997,6.6967282,1.1169107,0.90150436,0.90150436
998,23.600285,5.0205487,2.5063235,7.3542
999,1.4370515,0.4088964,0.26632713,0.26632713
1000,0.78984769,0.30674198,0.18937544,0.18937544
1001,5.7842184,1.332656,0.96212203,0.96212203
1002,28.662124,7.864828,3.9384977,7.9992
1003,1.7697978,0.43127412,0.25722407,0.25722407
